paper_id,year,title,venue,url,authors,author_ids,n_authors,venue_rank
2024.naacl-long.3,2024,An Interactive Framework for Profiling News Media Sources,naacl,https://aclanthology.org/2024.naacl-long.3/,Nikhil Mehta; Dan Goldwasser,nikhil-mehta; dan-goldwasser,2,2
2024.naacl-demo.15,2024,Concept Over Time Analysis: Unveiling Temporal Patterns for Qualitative Data Analysis,naacl,https://aclanthology.org/2024.naacl-demo.15/,Tim Fischer; Florian Schneider; Robert Geislinger; Florian Helfer; Gertraud Koch; Chris Biemann,tim-fischer; florian-schneider; robert-geislinger; florian-helfer; gertraud-koch; chris-biemann,6,2
2024.naacl-srw.9,2024,Fine-tuning Pre-trained Named Entity Recognition Models For Indian Languages,naacl,https://aclanthology.org/2024.naacl-srw.9/,Sankalp Bahad; Pruthwik Mishra; Parameswari Krishnamurthy; Dipti Sharma,sankalp-bahad; pruthwik-mishra; parameswari-krishnamurthy; dipti-misra-sharma,4,2
2024.naacl-tutorials.3,2024,Explanation in the Era of Large Language Models,naacl,https://aclanthology.org/2024.naacl-tutorials.3/,Zining Zhu; Hanjie Chen; Xi Ye; Qing Lyu; Chenhao Tan; Ana Marasovic; Sarah Wiegreffe,zining-zhu; hanjie-chen; xi-ye; qing-lyu; chenhao-tan; ana-marasovic; sarah-wiegreffe,7,2
2024.naacl-long.20,2024,ARES: An Automated Evaluation Framework for Retrieval-Augmented Generation Systems,naacl,https://aclanthology.org/2024.naacl-long.20/,Jon Saad-Falcon; Omar Khattab; Christopher Potts; Matei Zaharia,jon-saad-falcon; omar-khattab; christopher-potts; matei-zaharia,4,2
2024.naacl-long.409,2024,CERET: Cost-Effective Extrinsic Refinement for Text Generation,naacl,https://aclanthology.org/2024.naacl-long.409/,Jason Cai; Hang Su; Monica Sunkara; Igor Shalyminov; Saab Mansour,jason-cai; hang-su; monica-sunkara; igor-shalyminov; saab-mansour,5,2
2024.naacl-long.16,2024,FPT: Feature Prompt Tuning for Few-shot Readability Assessment,naacl,https://aclanthology.org/2024.naacl-long.16/,Ziyang Wang; Sanwoo Lee; Hsiu-Yuan Huang; Yunfang Wu,ziyang-wang; sanwoo-lee; hsiu-yuan-huang; yunfang-wu,4,2
2024.naacl-long.337,2024,Backdooring Instruction-Tuned Large Language Models with Virtual Prompt Injection,naacl,https://aclanthology.org/2024.naacl-long.337/,Jun Yan; Vikas Yadav; Shiyang Li; Lichang Chen; Zheng Tang; Hai Wang; Vijay Srinivasan; Xiang Ren; Hongxia Jin,jun-yan-usc; vikas-yadav; shiyang-li; lichang-chen; zheng-tang; hai-wang; vijay-srinivasan; xiang-ren; hongxia-jin,9,2
2024.naacl-long.181,2024,Reinforced Multiple Instance Selection for Speaker Attribute Prediction,naacl,https://aclanthology.org/2024.naacl-long.181/,Alireza Salkhordeh Ziabari; Ali Omrani; Parsa Hejabi; Preni Golazizian; Brendan Kennedy; Payam Piray; Morteza Dehghani,alireza-salkhordeh-ziabari; ali-omrani; parsa-hejabi; preni-golazizian; brendan-kennedy; payam-piray; morteza-dehghani,7,2
2024.naacl-long.189,2024,Show Your Work with Confidence: Confidence Bands for Tuning Curves,naacl,https://aclanthology.org/2024.naacl-long.189/,Nicholas Lourie; Kyunghyun Cho; He He,nicholas-lourie; kyunghyun-cho; he-he,3,2
2024.naacl-long.119,2024,P3Sum: Preserving Author’s Perspective in News Summarization with Diffusion Language Models,naacl,https://aclanthology.org/2024.naacl-long.119/,Yuhan Liu; Shangbin Feng; Xiaochuang Han; Vidhisha Balachandran; Chan Young Park; Sachin Kumar; Yulia Tsvetkov,yuhan-liu; shangbin-feng; xiaochuang-han; vidhisha-balachandran; chan-young-park; sachin-kumar; yulia-tsvetkov,7,2
2024.naacl-long.480,2024,Keep it Private: Unsupervised Privatization of Online Text,naacl,https://aclanthology.org/2024.naacl-long.480/,Calvin Bao; Marine Carpuat,calvin-bao; marine-carpuat,2,2
2024.naacl-long.292,2024,Sentence-level Media Bias Analysis with Event Relation Graph,naacl,https://aclanthology.org/2024.naacl-long.292/,Yuanyuan Lei; Ruihong Huang,yuanyuan-lei; ruihong-huang,2,2
2024.naacl-long.64,2024,TrojFSP: Trojan Insertion in Few-shot Prompt Tuning,naacl,https://aclanthology.org/2024.naacl-long.64/,Mengxin Zheng; Jiaqi Xue; Xun Chen; Yanshan Wang; Qian Lou; Lei Jiang,mengxin-zheng; jiaqi-xue; xun-chen; yanshan-wang; qian-lou; lei-jiang,6,2
2024.naacl-short.68,2024,Language-Independent Representations Improve Zero-Shot Summarization,naacl,https://aclanthology.org/2024.naacl-short.68/,Vladimir Solovyev; Danni Liu; Jan Niehues,vladimir-solovyev; danni-liu; jan-niehues,3,2
2024.naacl-long.302,2024,Carpe diem: On the Evaluation of World Knowledge in Lifelong Language Models,naacl,https://aclanthology.org/2024.naacl-long.302/,Yujin Kim; Jaehong Yoon; Seonghyeon Ye; Sangmin Bae; Namgyu Ho; Sung Ju Hwang; Se-Young Yun,yujin-kim; jaehong-yoon; seonghyeon-ye; sangmin-bae; namgyu-ho; sung-ju-hwang; se-young-yun,7,2
2024.naacl-short.46,2024,Do Multilingual Language Models Think Better in English?,naacl,https://aclanthology.org/2024.naacl-short.46/,Julen Etxaniz; Gorka Azkune; Aitor Soroa; Oier Lopez de Lacalle; Mikel Artetxe,julen-etxaniz; gorka-azkune; aitor-soroa; oier-lopez-de-lacalle; mikel-artetxe,5,2
2024.naacl-industry.28,2024,DriftWatch: A Tool that Automatically Detects Data Drift and Extracts Representative Examples Affected by Drift,naacl,https://aclanthology.org/2024.naacl-industry.28/,Myeongjun Jang; Antonios Georgiadis; Yiyun Zhao; Fran Silavong,myeongjun-erik-jang; antonios-georgiadis; yiyun-zhao; fran-silavong,4,2
2024.naacl-short.9,2024,"Unlocking Structure Measuring: Introducing PDD, an Automatic Metric for Positional Discourse Coherence",naacl,https://aclanthology.org/2024.naacl-short.9/,Yinhong Liu; Yixuan Su; Ehsan Shareghi; Nigel Collier,yinhong-liu; yixuan-su; ehsan-shareghi; nigel-collier,4,2
2024.naacl-long.139,2024,Efficient Benchmarking (of Language Models),naacl,https://aclanthology.org/2024.naacl-long.139/,Yotam Perlitz; Elron Bandel; Ariel Gera; Ofir Arviv; Liat Ein-Dor; Eyal Shnarch; Noam Slonim; Michal Shmueli-Scheuer; Leshem Choshen,yotam-perlitz; elron-bandel; ariel-gera; ofir-arviv; liat-ein-dor; eyal-shnarch; noam-slonim; michal-shmueli-scheuer; leshem-choshen,9,2
2024.naacl-long.235,2024,MDR: Model-Specific Demonstration Retrieval at Inference Time for In-Context Learning,naacl,https://aclanthology.org/2024.naacl-long.235/,Huazheng Wang; Jinming Wu; Haifeng Sun; Zixuan Xia; Daixuan Cheng; Jingyu Wang; Qi Qi; Jianxin Liao,huazheng-wang; jinming-wu; haifeng-sun; zixuan-xia; daixuan-cheng; jingyu-wang; qi-qi; jianxin-liao,8,2
2024.naacl-industry.41,2024,Exploring the Impact of Table-to-Text Methods on Augmenting LLM-based Question Answering with Domain Hybrid Data,naacl,https://aclanthology.org/2024.naacl-industry.41/,Dehai Min; Nan Hu; Rihui Jin; Nuo Lin; Jiaoyan Chen; Yongrui Chen; Yu Li; Guilin Qi; Yun Li; Nijun Li; Qianren Wang,dehai-min; nan-hu; rihui-jin; nuo-lin; jiaoyan-chen; yongrui-chen; yu-li; guilin-qi; yun-li; nijun-li; qianren-wang,11,2
2024.naacl-long.344,2024,Massive End-to-end Speech Recognition Models with Time Reduction,naacl,https://aclanthology.org/2024.naacl-long.344/,Weiran Wang; Rohit Prabhavalkar; Haozhe Shan; Zhong Meng; Dongseong Hwang; Qiujia Li; Khe Chai Sim; Bo Li; James Qin; Xingyu Cai; Adam Stooke; Chengjian Zheng; Yanzhang He; Tara Sainath; Pedro Moreno Mengibar,weiran-wang; rohit-prabhavalkar; haozhe-shan; zhong-meng; dongseong-hwang; qiujia-li; khe-chai-sim; bo-li; james-qin; xingyu-cai; adam-stooke; chengjian-zheng; yanzhang-he; tara-sainath; pedro-moreno-mengibar,15,2
2024.naacl-long.24,2024,LLMs Are Few-Shot In-Context Low-Resource Language Learners,naacl,https://aclanthology.org/2024.naacl-long.24/,Samuel Cahyawijaya; Holy Lovenia; Pascale Fung,samuel-cahyawijaya; holy-lovenia; pascale-fung,3,2
2024.naacl-long.295,2024,You don’t need a personality test to know these models are unreliable: Assessing the Reliability of Large Language Models on Psychometric Instruments,naacl,https://aclanthology.org/2024.naacl-long.295/,Bangzhao Shu; Lechen Zhang; Minje Choi; Lavinia Dunagan; Lajanugen Logeswaran; Moontae Lee; Dallas Card; David Jurgens,bangzhao-shu; lechen-zhang; minje-choi; lavinia-dunagan; lajanugen-logeswaran; moontae-lee; dallas-card; david-jurgens,8,2
2024.naacl-long.160,2024,Mitigating Language-Level Performance Disparity in mPLMs via Teacher Language Selection and Cross-lingual Self-Distillation,naacl,https://aclanthology.org/2024.naacl-long.160/,Haozhe Zhao; Zefan Cai; Shuzheng Si; Liang Chen; Yufeng He; Kaikai An; Baobao Chang,haozhe-zhao; zefan-cai; shuzheng-si; liang-chen; yufeng-he; kaikai-an; baobao-chang,7,2
2024.naacl-short.39,2024,Rehearsal-Free Modular and Compositional Continual Learning for Language Models,naacl,https://aclanthology.org/2024.naacl-short.39/,Mingyang Wang; Heike Adel; Lukas Lange; Jannik Strötgen; Hinrich Schuetze,mingyang-wang; heike-adel; lukas-lange; jannik-str-tgen; hinrich-schutze,5,2
2024.naacl-srw.27,2024,Cross-Task Generalization Abilities of Large Language Models,naacl,https://aclanthology.org/2024.naacl-srw.27/,Qinyuan Ye,qinyuan-ye,1,2
2024.naacl-industry.12,2024,Conformer-Based Speech Recognition On Extreme Edge-Computing Devices,naacl,https://aclanthology.org/2024.naacl-industry.12/,Mingbin Xu; Alex Jin; Sicheng Wang; Mu Su; Tim Ng; Henry Mason; Shiyi Han; Zhihong Lei; Yaqiao Deng; Zhen Huang; Mahesh Krishnamoorthy,mingbin-xu; alex-jin; sicheng-wang; mu-su; tim-ng; henry-mason; shiyi-han; zhihong-lei; yaqiao-deng; zhen-huang; mahesh-krishnamoorthy,11,2
2024.naacl-long.225,2024,HTCCN: Temporal Causal Convolutional Networks with Hawkes Process for Extrapolation Reasoning in Temporal Knowledge Graphs,naacl,https://aclanthology.org/2024.naacl-long.225/,Tingxuan Chen; Jun Long; Liu Yang; Zidong Wang; Yongheng Wang; Xiongnan Jin,tingxuan-chen; jun-long; liu-yang; zidong-wang; yongheng-wang; xiongnan-jin,6,2
2024.naacl-long.310,2024,Whispers of Doubt Amidst Echoes of Triumph in NLP Robustness,naacl,https://aclanthology.org/2024.naacl-long.310/,Ashim Gupta; Rishanth Rajendhran; Nathan Stringham; Vivek Srikumar; Ana Marasovic,ashim-gupta; rishanth-rajendhran; nathan-stringham; vivek-srikumar; ana-marasovic,5,2
2024.naacl-long.453,2024,SQATIN: Supervised Instruction Tuning Meets Question Answering for Improved Dialogue NLU,naacl,https://aclanthology.org/2024.naacl-long.453/,Evgeniia Razumovskaia; Goran Glavaš; Anna Korhonen; Ivan Vulić,evgeniia-razumovskaia; goran-glava; anna-korhonen; ivan-vuli,4,2
2024.naacl-long.264,2024,Visually Guided Generative Text-Layout Pre-training for Document Intelligence,naacl,https://aclanthology.org/2024.naacl-long.264/,Zhiming Mao; Haoli Bai; Lu Hou; Lifeng Shang; Xin Jiang; Qun Liu; Kam-Fai Wong,zhiming-mao; haoli-bai; lu-hou; lifeng-shang; xin-jiang; qun-liu; kam-fai-wong,7,2
2024.naacl-long.446,2024,MaCSC: Towards Multimodal-augmented Pre-trained Language Models via Conceptual Prototypes and Self-balancing Calibration,naacl,https://aclanthology.org/2024.naacl-long.446/,Xianwei Zhuang; Zhichang Wang; Xuxin Cheng; Yuxin Xie; Liming Liang; Yuexian Zou,xianwei-zhuang; zhichang-wang; xuxin-cheng; yuxin-xie; liming-liang; yuexian-zou,6,2
2024.naacl-long.140,2024,ReFACT: Updating Text-to-Image Models by Editing the Text Encoder,naacl,https://aclanthology.org/2024.naacl-long.140/,Dana Arad; Hadas Orgad; Yonatan Belinkov,dana-arad; hadas-orgad; yonatan-belinkov,3,2
2024.naacl-long.449,2024,IterCQR: Iterative Conversational Query Reformulation with Retrieval Guidance,naacl,https://aclanthology.org/2024.naacl-long.449/,Yunah Jang; Kang-il Lee; Hyunkyung Bae; Hwanhee Lee; Kyomin Jung,yunah-jang; kang-il-lee; hyunkyung-bae; hwanhee-lee; kyomin-jung,5,2
2024.naacl-long.115,2024,QualEval: Qualitative Evaluation for Model Improvement,naacl,https://aclanthology.org/2024.naacl-long.115/,Vishvak Murahari; Ameet Deshpande; Peter Clark; Tanmay Rajpurohit; Ashish Sabharwal; Karthik Narasimhan; Ashwin Kalyan,vishvak-murahari; ameet-deshpande; peter-clark; tanmay-rajpurohit; ashish-sabharwal; karthik-narasimhan; ashwin-kalyan,7,2
2024.naacl-long.8,2024,On Linearizing Structured Data in Encoder-Decoder Language Models: Insights from Text-to-SQL,naacl,https://aclanthology.org/2024.naacl-long.8/,Yutong Shao; Ndapa Nakashole,yutong-shao; ndapandula-nakashole,2,2
2024.naacl-long.46,2024,Assessing Factual Reliability of Large Language Model Knowledge,naacl,https://aclanthology.org/2024.naacl-long.46/,Weixuan Wang; Barry Haddow; Alexandra Birch; Wei Peng,weixuan-wang; barry-haddow; alexandra-birch; wei-peng,4,2
2024.naacl-long.82,2024,XferBench: a Data-Driven Benchmark for Emergent Language,naacl,https://aclanthology.org/2024.naacl-long.82/,Brendon Boldt; David Mortensen,brendon-boldt; david-r-mortensen,2,2
2024.naacl-long.43,2024,The taste of IPA: Towards open-vocabulary keyword spotting and forced alignment in any language,naacl,https://aclanthology.org/2024.naacl-long.43/,Jian Zhu; Changbing Yang; Farhan Samir; Jahurul Islam,jian-zhu; changbing-yang; farhan-samir; jahurul-islam,4,2
2024.naacl-long.265,2024,HILL: Hierarchy-aware Information Lossless Contrastive Learning for Hierarchical Text Classification,naacl,https://aclanthology.org/2024.naacl-long.265/,He Zhu; Junran Wu; Ruomei Liu; Yue Hou; Ze Yuan; Shangzhe Li; Yicheng Pan; Ke Xu,he-zhu; junran-wu; ruomei-liu; yue-hou; ze-yuan; shangzhe-li; yicheng-pan; ke-xu,8,2
2024.naacl-long.229,2024,Event-Content-Oriented Dialogue Generation in Short Video,naacl,https://aclanthology.org/2024.naacl-long.229/,Fenghua Cheng; Xue Li; Zi Huang; Jinxiang Wang; Sen Wang,fenghua-cheng; xue-li; zi-huang; jinxiang-wang; sen-wang,5,2
2024.naacl-demo.7,2024,jp-evalb: Robust Alignment-based PARSEVAL Measures,naacl,https://aclanthology.org/2024.naacl-demo.7/,Jungyeul Park; Junrui Wang; Eunkyul Leah Jo; Angela Yoonseo Park,jungyeul-park; junrui-wang; eunkyul-leah-jo; angela-yoonseo-park,4,2
2024.naacl-long.266,2024,Investigating the Emergent Audio Classification Ability of ASR Foundation Models,naacl,https://aclanthology.org/2024.naacl-long.266/,Rao Ma; Adian Liusie; Mark Gales; Kate Knill,rao-ma; adian-liusie; mark-gales; kate-knill,4,2
2024.naacl-long.398,2024,F-MALLOC: Feed-forward Memory Allocation for Continual Learning in Neural Machine Translation,naacl,https://aclanthology.org/2024.naacl-long.398/,Junhong Wu; Yuchen Liu; Chengqing Zong,junhong-wu; yuchen-liu; chengqing-zong,3,2
2024.naacl-long.214,2024,Set-Aligning Framework for Auto-Regressive Event Temporal Graph Generation,naacl,https://aclanthology.org/2024.naacl-long.214/,Xingwei Tan; Yuxiang Zhou; Gabriele Pergola; Yulan He,xingwei-tan; yuxiang-zhou; gabriele-pergola; yulan-he,4,2
2024.naacl-industry.7,2024,Multiple-Question Multiple-Answer Text-VQA,naacl,https://aclanthology.org/2024.naacl-industry.7/,Peng Tang; Srikar Appalaraju; R. Manmatha; Yusheng Xie; Vijay Mahadevan,peng-tang; srikar-appalaraju; r-manmatha; yusheng-xie; vijay-mahadevan,5,2
2024.naacl-long.172,2024,Modeling Empathetic Alignment in Conversation,naacl,https://aclanthology.org/2024.naacl-long.172/,Jiamin Yang; David Jurgens,jiamin-yang; david-jurgens,2,2
2024.naacl-long.357,2024,ScriptMix: Mixing Scripts for Low-resource Language Parsing,naacl,https://aclanthology.org/2024.naacl-long.357/,Jaeseong Lee; Dohyeon Lee; Seung-won Hwang,jaeseong-lee; dohyeon-lee; seung-won-hwang,3,2
2024.naacl-industry.17,2024,Fighting crime with Transformers: Empirical analysis of address parsing methods in payment data,naacl,https://aclanthology.org/2024.naacl-industry.17/,Haitham Hammami; Louis Baligand; Bojan Petrovski,haitham-hammami; louis-baligand; bojan-petrovski,3,2
2024.naacl-long.391,2024,Are Large Language Model Temporally Grounded?,naacl,https://aclanthology.org/2024.naacl-long.391/,Yifu Qiu; Zheng Zhao; Yftah Ziser; Anna Korhonen; Edoardo Ponti; Shay B. Cohen,yifu-qiu; zheng-zhao; yftah-ziser; anna-korhonen; edoardo-ponti; shay-b-cohen,6,2
2024.naacl-long.328,2024,Modularized Multilingual NMT with Fine-grained Interlingua,naacl,https://aclanthology.org/2024.naacl-long.328/,Sungjun Lim; Yoonjung Choi; Sangha Kim,sungjun-lim; yoonjung-choi; sangha-kim,3,2
2024.naacl-long.231,2024,Beyond Borders: Investigating Cross-Jurisdiction Transfer in Legal Case Summarization,naacl,https://aclanthology.org/2024.naacl-long.231/,Santosh T.Y.S.S; Vatsal Venkatkrishna; Saptarshi Ghosh; Matthias Grabmair,santosh-t-y-s-s; vatsal-venkatkrishna; saptarshi-ghosh; matthias-grabmair,4,2
2024.naacl-long.317,2024,Code Models are Zero-shot Precondition Reasoners,naacl,https://aclanthology.org/2024.naacl-long.317/,Lajanugen Logeswaran; Sungryull Sohn; Yiwei Lyu; Anthony Liu; Dong-Ki Kim; Dongsub Shim; Moontae Lee; Honglak Lee,lajanugen-logeswaran; sungryull-sohn; yiwei-lyu; anthony-liu; dong-ki-kim; dongsub-shim; moontae-lee; honglak-lee,8,2
2024.naacl-long.464,2024,David helps Goliath: Inference-Time Collaboration Between Small Specialized and Large General Diffusion LMs,naacl,https://aclanthology.org/2024.naacl-long.464/,Xiaochuang Han; Sachin Kumar; Yulia Tsvetkov; Marjan Ghazvininejad,xiaochuang-han; sachin-kumar; yulia-tsvetkov; marjan-ghazvininejad,4,2
2024.naacl-long.356,2024,Toward Interactive Regional Understanding in Vision-Large Language Models,naacl,https://aclanthology.org/2024.naacl-long.356/,Jungbeom Lee; Sanghyuk Chun; Sangdoo Yun,jungbeom-lee; sanghyuk-chun; sangdoo-yun,3,2
2024.naacl-short.65,2024,Unveiling the Magic: Investigating Attention Distillation in Retrieval-Augmented Generation,naacl,https://aclanthology.org/2024.naacl-short.65/,Zizhong Li; Haopeng Zhang; Jiawei Zhang,zizhong-li; haopeng-zhang; jiawei-zhang,3,2
2024.naacl-long.78,2024,IterAlign: Iterative Constitutional Alignment of Large Language Models,naacl,https://aclanthology.org/2024.naacl-long.78/,Xiusi Chen; Hongzhi Wen; Sreyashi Nag; Chen Luo; Qingyu Yin; Ruirui Li; Zheng Li; Wei Wang,xiusi-chen; hongzhi-wen; sreyashi-nag; chen-luo; qingyu-yin; ruirui-li; zheng-li; wei-wang,8,2
2024.naacl-long.315,2024,Exploring Key Point Analysis with Pairwise Generation and Graph Partitioning,naacl,https://aclanthology.org/2024.naacl-long.315/,Xiao Li; Yong Jiang; Shen Huang; Pengjun Xie; Gong Cheng; Fei Huang,xiao-li; yong-jiang; shen-huang; pengjun-xie; gong-cheng; fei-huang,6,2
2024.naacl-short.53,2024,The Impact of Language on Arithmetic Proficiency: A Multilingual Investigation with Cross-Agent Checking Computation,naacl,https://aclanthology.org/2024.naacl-short.53/,Chung-Chi Chen; Hiroya Takamura; Ichiro Kobayashi; Yusuke Miyao,chung-chi-chen; hiroya-takamura; ichiro-kobayashi; yusuke-miyao,4,2
2024.naacl-long.205,2024,Ada-LEval: Evaluating long-context LLMs with length-adaptable benchmarks,naacl,https://aclanthology.org/2024.naacl-long.205/,Chonghua Wang; Haodong Duan; Songyang Zhang; Dahua Lin; Kai Chen,chonghua-wang; haodong-duan; songyang-zhang; dahua-lin; kai-chen,5,2
2024.naacl-short.30,2024,ALOHa: A New Measure for Hallucination in Captioning Models,naacl,https://aclanthology.org/2024.naacl-short.30/,Suzanne Petryk; David M. Chan; Anish Kachinthaya; Haodi Zou; John Canny; Joseph E. Gonzalez; Trevor Darrell,suzanne-petryk; david-m-chan; anish-kachinthaya; haodi-zou; john-canny; joseph-e-gonzalez; trevor-darrell,7,2
2024.naacl-short.73,2024,On Narrative Question Answering Skills,naacl,https://aclanthology.org/2024.naacl-short.73/,Emil Kalbaliyev; Kairit Sirts,emil-kalbaliyev; kairit-sirts,2,2
2024.naacl-long.431,2024,Naive Bayes-based Context Extension for Large Language Models,naacl,https://aclanthology.org/2024.naacl-long.431/,Jianlin Su; Murtadha Ahmed; Bo Wen; Luo Ao; Mingren Zhu; Yunfeng Liu,jianlin-su; murtadha-ahmed; bo-wen; luo-ao; mingren-zhu; yunfeng-liu,6,2
2024.naacl-short.5,2024,Extracting Lexical Features from Dialects via Interpretable Dialect Classifiers,naacl,https://aclanthology.org/2024.naacl-short.5/,Roy Xie; Orevaoghene Ahia; Yulia Tsvetkov; Antonios Anastasopoulos,roy-xie; orevaoghene-ahia; yulia-tsvetkov; antonios-anastasopoulos,4,2
2024.naacl-long.33,2024,AMRFact: Enhancing Summarization Factuality Evaluation with AMR-Driven Negative Samples Generation,naacl,https://aclanthology.org/2024.naacl-long.33/,Haoyi Qiu; Kung-Hsiang Huang; Jingnong Qu; Nanyun Peng,haoyi-qiu; kung-hsiang-huang; jingnong-qu; nanyun-peng,4,2
2024.naacl-long.275,2024,Finding Replicable Human Evaluations via Stable Ranking Probability,naacl,https://aclanthology.org/2024.naacl-long.275/,Parker Riley; Daniel Deutsch; George Foster; Viresh Ratnakar; Ali Dabirmoghaddam; Markus Freitag,parker-riley; daniel-deutsch; george-foster; viresh-ratnakar; ali-dabirmoghaddam; markus-freitag,6,2
2024.naacl-short.52,2024,CPopQA: Ranking Cultural Concept Popularity by LLMs,naacl,https://aclanthology.org/2024.naacl-short.52/,Ming Jiang; Mansi Joshi,ming-jiang; mansi-joshi,2,2
2024.naacl-long.135,2024,How Well Do Large Language Models Truly Ground?,naacl,https://aclanthology.org/2024.naacl-long.135/,Hyunji Lee; Se June Joo; Chaeeun Kim; Joel Jang; Doyoung Kim; Kyoung-Woon On; Minjoon Seo,hyunji-lee; se-june-joo; chaeeun-kim; joel-jang; doyoung-kim; kyoung-woon-on; minjoon-seo,7,2
2024.naacl-long.144,2024,Unlocking Emergent Modularity in Large Language Models,naacl,https://aclanthology.org/2024.naacl-long.144/,Zihan Qiu; Zeyu Huang; Jie Fu,zihan-qiu; zeyu-huang; jie-fu,3,2
2024.naacl-long.190,2024,GRASP: A Disagreement Analysis Framework to Assess Group Associations in Perspectives,naacl,https://aclanthology.org/2024.naacl-long.190/,Vinodkumar Prabhakaran; Christopher Homan; Lora Aroyo; Aida Mostafazadeh Davani; Alicia Parrish; Alex Taylor; Mark Diaz; Ding Wang; Gregory Serapio-García,vinodkumar-prabhakaran; christopher-homan; lora-aroyo; aida-mostafazadeh-davani; alicia-parrish; alex-taylor; mark-diaz; ding-wang; gregory-serapio-garc-a,9,2
2024.naacl-long.253,2024,Fixing Rogue Memorization in Many-to-One Multilingual Translators of Extremely-Low-Resource Languages by Rephrasing Training Samples,naacl,https://aclanthology.org/2024.naacl-long.253/,Paulo Cavalin; Pedro Henrique Domingues; Claudio Pinhanez; Julio Nogima,paulo-cavalin; pedro-henrique-domingues; claudio-pinhanez; julio-nogima,4,2
2024.naacl-long.272,2024,No Context Needed: Contextual Quandary In Idiomatic Reasoning With Pre-Trained Language Models,naacl,https://aclanthology.org/2024.naacl-long.272/,Kellen Tan Cheng; Suma Bhat,kellen-tan-cheng; suma-bhat,2,2
2024.naacl-demo.16,2024,pyvene: A Library for Understanding and Improving PyTorch Models via Interventions,naacl,https://aclanthology.org/2024.naacl-demo.16/,Zhengxuan Wu; Atticus Geiger; Aryaman Arora; Jing Huang; Zheng Wang; Noah Goodman; Christopher Manning; Christopher Potts,zhengxuan-wu; atticus-geiger; aryaman-arora; jing-huang-stanford; zheng-wang; noah-goodman; christopher-d-manning; christopher-potts,8,2
2024.naacl-long.121,2024,RST-LoRA: A Discourse-Aware Low-Rank Adaptation for Long Document Abstractive Summarization,naacl,https://aclanthology.org/2024.naacl-long.121/,Dongqi Liu; Vera Demberg,dongqi-liu; vera-demberg,2,2
2024.naacl-long.6,2024,Effective and Efficient Conversation Retrieval for Dialogue State Tracking with Implicit Text Summaries,naacl,https://aclanthology.org/2024.naacl-long.6/,Seanie Lee; Jianpeng Cheng; Joris Driesen; Alexandru Coca; Anders Johannsen,seanie-lee; jianpeng-cheng; joris-driesen; alexandru-coca; anders-johannsen,5,2
2024.naacl-long.36,2024,R-Spin: Efficient Speaker and Noise-invariant Representation Learning with Acoustic Pieces,naacl,https://aclanthology.org/2024.naacl-long.36/,Heng-Jui Chang; James Glass,heng-jui-chang; james-glass,2,2
2024.naacl-long.476,2024,Evaluating the Deductive Competence of Large Language Models,naacl,https://aclanthology.org/2024.naacl-long.476/,S Seals; Valerie Shalin,s-seals; valerie-shalin,2,2
2024.naacl-long.353,2024,The Bias Amplification Paradox in Text-to-Image Generation,naacl,https://aclanthology.org/2024.naacl-long.353/,Preethi Seshadri; Sameer Singh; Yanai Elazar,preethi-seshadri; sameer-singh; yanai-elazar,3,2
2024.naacl-long.346,2024,Effective Large Language Model Adaptation for Improved Grounding and Citation Generation,naacl,https://aclanthology.org/2024.naacl-long.346/,Xi Ye; Ruoxi Sun; Sercan Arik; Tomas Pfister,xi-ye; ruoxi-sun; sercan-arik; tomas-pfister,4,2
2024.naacl-long.204,2024,"Elote, Choclo and Mazorca: on the Varieties of Spanish",naacl,https://aclanthology.org/2024.naacl-long.204/,Cristina España-Bonet; Alberto Barrón-Cedeño,cristina-espa-a-bonet; alberto-barr-n-cede-o,2,2
2024.naacl-long.168,2024,What if you said that differently?: How Explanation Formats Affect Human Feedback Efficacy and User Perception,naacl,https://aclanthology.org/2024.naacl-long.168/,Chaitanya Malaviya; Subin Lee; Dan Roth; Mark Yatskar,chaitanya-malaviya; subin-lee; dan-roth; mark-yatskar,4,2
2024.naacl-long.421,2024,From Quantity to Quality: Boosting LLM Performance with Self-Guided Data Selection for Instruction Tuning,naacl,https://aclanthology.org/2024.naacl-long.421/,Ming Li; Yong Zhang; Zhitao Li; Jiuhai Chen; Lichang Chen; Ning Cheng; Jianzong Wang; Tianyi Zhou; Jing Xiao,ming-li; yong-zhang; zhitao-li; jiuhai-chen; lichang-chen; ning-cheng; jianzong-wang; tianyi-zhou; jing-xiao,9,2
2024.naacl-industry.3,2024,SOLAR 10.7B: Scaling Large Language Models with Simple yet Effective Depth Up-Scaling,naacl,https://aclanthology.org/2024.naacl-industry.3/,Sanghoon Kim; Dahyun Kim; Chanjun Park; Wonsung Lee; Wonho Song; Yunsu Kim; Hyeonwoo Kim; Yungi Kim; Hyeonju Lee; Jihoo Kim; Changbae Ahn; Seonghoon Yang; Sukyung Lee; Hyunbyung Park; Gyoungjin Gim; Mikyoung Cha; Hwalsuk Lee; Sunghun Kim,sanghoon-kim; dahyun-kim; chanjun-park; wonsung-lee; wonho-song; yunsu-kim; hyeonwoo-kim; yungi-kim; hyeonju-lee; jihoo-kim; changbae-ahn; seonghoon-yang; sukyung-lee; hyunbyung-park; gyoungjin-gim; mikyoung-cha; hwalsuk-lee; sunghun-kim,18,2
